Fecha,Publicacion,Link,Plataforma,Sentimiento,Tema,Relacionado a,Autor
06-02-2021,"Mañana vamos a rescatar al país de décadas de corrupción. #Atrévete, Somos gente nueva. 

#XavierEnSegundaVuelta 
#EcuadorConXavier",https://twitter.com/xhervas/status/1358054031856443392?s=20,Twitter,Positivo,Democracia,Voto para rescatar el país,@xhervas
06-02-2021,Ya empiezan a hablar de fraude y recién es sábado. Los políticos de siempre ya saben que llegaremos a la segunda vuelta. #AsustadosLesVeo,https://twitter.com/xhervas/status/1358049872092495872?s=20,Twitter,Negativo,Corrupción,Fraude,@xhervas
06-02-2021,"Esto debe suceder más. Es necesario, por un lado, inyectar liquidez y generar mecanismos que impulsen producción y ganar competitividad; y por otro acuerdos (regionales) de cuotas de exhibición en plataformas tipo Netflix, como los que tiene la Unión Europea. #DedicadaAMiEx",https://twitter.com/xhervas/status/1358038773666299910?s=20,Twitter,Positivo,Juventud,Apoyo joven,@xhervas
05-02-2021,Anotado!! Me encanta en tigrillo!!,https://twitter.com/xhervas/status/1357868501181075457?s=20,Twitter,Positivo,Juventud,Apoyo joven,@xhervas
05-02-2021,"Que excelente transmisión de @xhervas, lastima que no leyó mi comentario de que se de una vuelta por Piñas para invitarle un trigrillo con café",https://twitter.com/xhervas/status/1357868501181075457?s=20,Twitter,Positivo,Juventud,Apoyo joven,@AG_Valarezo
05-02-2021,Saludos!! https://twitter.com/adrians07/stat,https://twitter.com/xhervas/status/1357866930741407745?s=20,Twitter,Positivo,Juventud,Apoyo ciudadano,@xhervas
05-02-2021,"Estoy viendo la transmisión en vivo de @xhervas y no puedo creer que teniendo esa buena opción, elijan las otras. Es que no lo entiendo.",https://twitter.com/Caro_Urq/status/1357858752683274243?s=20,Twitter,Positivo,Juventud,Apoyo joven,@xhervas
05-02-2021,"El Ecuador que comenzaremos a construir desde el domingo 07 de febrero, es el que he soñado desde que era un niño #MeDuelesEcuador",https://twitter.com/xhervas/status/1357854600620032000?s=20,Twitter,Positivo,Historias de vida,Historia de vida,@xhervas
05-02-2021,"Si vamos a ayudar, ayudemos bien. Que sean 12 quintales. Trato hecho",https://twitter.com/xhervas/status/1357829840800514048?s=20,Twitter,Positivo,Derechos huamanos,Donación,@xhervas
05-02-2021,"Hagamos una apuesta candidato.
Yo creo que usted va a llegar máximo al 7% de votación. Si usted lo supera, yo donó a su nombre 5 quintales de comida para perros a la fundación que me diga y si no, usted hace lo mismo a mi nombre.
¿Acepta?",https://twitter.com/gabobedon/status/1357796832961843201?s=20,Twitter,Positivo,Derechos humanos,Donación,@gabobedon
05-02-2021,"""Ficibiik ni pini prisidinti""

Lo realmente importante de este dato es que cada vez más ecuatorianos se unen a nuestras propuestas a través de esta vía. El verdadero poder de tu decisión se hará sentir este domingo. 

#XavierEnSegundaVuelta 
#EcuadorConXavier",https://twitter.com/xhervas/status/1357823812604207105?s=20,Twitter,Positivo,Comunicación,Ser tendencia,@xhervas
05-02-2021,"Este fue el día que inscribimos mi candidatura. Como siempre tú a mi lado, apoyando mi primer paso para construir un sueño que ahora es de todo un país. 

#XavierEnSegundaVuelta 
#EcuadorConXavier",https://twitter.com/xhervas/status/1357817155081932800?s=20,Twitter,Positivo,Democracia,Inscripción candidatura,@xhervas
05-02-2021,"#XavierEnSegundaVuelta
#EcuadorConXavier 
@apifoto",https://twitter.com/xhervas/status/1357804936730456072?s=20,Twitter,Positivo,Democracia,Ganamos todos,@xhervas
05-02-2021,"""Giigli ni pini prisidinti"".

Lo realmente importante de este dato es que cada vez más ecuatorianos llegan por esta vía a nuestro plan de gobierno. Y sí, es un plan de trabajo bien pensado y estructurado lo que convence al final del día.",https://twitter.com/xhervas/status/1357792448970428419?s=20,Twitter,Positivo,Comunicación,Ser tendencia,@xhervas
05-02-2021,"𝗟𝗢 𝗠𝗔́𝗦 𝗕𝗨𝗦𝗖𝗔𝗗𝗢
En #Elecciones2021EC, lo más buscado en Google desde Ecuador en los últimos 7 días, vía @keilacguimaraes @GoogleTrends 

@xhervas es el único y 1er candidato buscado en todas las provincias

Detalles: https://trends.google.com/trends/story/U",https://twitter.com/ElectorEcuador/status/1357747257488125954?s=20,Twitter,Neutral,Comunicación,Ser tendencia,@ElectorEcuador
05-02-2021,(emoji),https://twitter.com/xhervas/status/1357782039492255744?s=20,Twitter,Positivo,Juventud,Hervas es guapo,@xhervas
05-02-2021,"Reunión necesaria, debido a la desconfianza que las acciones de @cnegobec han generado sobre el proceso electoral.",https://twitter.com/xhervas/status/1357780680193830912?s=20,Twitter,Negativo,Democracia,Desconfianza CNE,@xhervas
05-02-2021,Acabo de ver un en vivo de @xhervas y da gusto escuchar la convicción con la que se expresa y lo decidido que está a hacer lo que es necesario para hacer que nuestro país crezca! Yo me cansé de sentirme mal por votar por alguien que no me da confianza! Esta vez voy decidido!,https://twitter.com/X_D_S/status/1357768362554720260?s=20,Twitter,Positivo,Democracia,Voto por Hervas,@xhervas
05-02-2021,"Nuestro FB live es un éxito. Invita a tus amigos, a tu familia, cuéntales por qué votarás por nosotros. Vamos a la segunda vuelta 

#XavierEnSegundaVuelta 
#EcuadorConXavier",https://twitter.com/xhervas/status/1357764653783351302?s=20,Twitter,Positivo,Comunicación,Invita a tus amigos al Facebook Live,@xhervas
05-02-2021,"CHECKLIST | Comparte y cuéntale a tus amigos que somos la mejor opción 

#XavierEnSegundaVuelta 
#EcuadorConXavier",https://twitter.com/xhervas/status/1357753822253371392?s=20,Twitter,Positivo,Democracia,Cuenta a tus amigos,@xhervas
05-02-2021,"El presidente de El Salvador Nayib Bukele, aconseja a los ecuatorianos lo que deben hacer este 7 de Febrero 
@xhervas
#XavierHervasPresidente #XavierEnSegundaVuelta #EleccionesEcuador2021 #Elecciones2021 
#Hervas",https://twitter.com/MaElenaGalvez/status/1357738953521197058?s=20,Twitter,Positivo,Democracia,Xavier en segunda vuelta,@MaElenaGalvez
05-02-2021,"El Ecuador que queremos se construye ahora. No mañana ni más tarde. #Atrévete 

#EcuadorConXavier 
#XavierEnSegundaVuelta",https://twitter.com/xhervas/status/1357727799071682561?s=20,Twitter,Positivo,Democracia,Atrévete,@MaElenaGalvez
05-02-2021,(emoji),https://twitter.com/xhervas/status/1357727169833820161?s=20,Twitter,Positivo,Democracia,Propuesta de salud mental,@xhervas
05-02-2021,"Faltan solo 2 días para que el país se convierta en un referente de innovación. 

#XavierEnSegundaVuelta 
#EcuadorConXavier",https://twitter.com/xhervas/status/1357719524074790915?s=20,Twitter,Positivo,Democracia,Xavier en segunda vuelta,@xhervas
05-02-2021,ACLARACIÓN | Ante los rumores creo necesario aclarar que mi jefe de campaña es @juanma2093 . Nuestra campaña es austera y no tenemos jefes provinciales. Amanecimos con campaña sucia. ¡Asustados les veo!,https://twitter.com/xhervas/status/1357711350663905286?s=20,Twitter,Negativo,Campaña sucia,Noticias falsas,@xhervas
05-02-2021,"Soy Juan Mateo Zúñiga, jefe de campaña de @xhervas. Cualquier duda contáctenme por interno. Y para aclarar, no somos ni corruptos ni oportunistas. Somos Gente Nueva",https://twitter.com/juanma2093/status/1357705133702983680?s=20,Twitter,Neutral,Comunicación,Jefe de campaña,@juanma2093
04-02-2021,"Hasta en los cierres de campaña, los mismos destacan, los más responsables por la pandemia: @xhervas y @pjfreile.

¡Cuánta irresponsabilidad de Lasso, Arauz, Nebot!",https://twitter.com/SalimZaidan/status/1357521576317620224?s=20,Twitter,Negativo,Democracia,Irresponsabilidad de Lasso y responsabilidad de Hervas,@juanma2093
04-02-2021,"Mucho se ha hablado del candidato @xhervas y es de destacar su repunte en las encuestas en estos últimos días. 

Pueden revisar la entrevista que le hicimos nosotras en nuestro espacio radial “Sobre la mesa” :",https://twitter.com/NosTomamosEc/status/1357514745767727105?s=20,Twitter,Positivo,Comunicación,Entrevista,@NosTomamosEc
04-02-2021,"Fue DESDE el autocine, pero en realidad fue un Live de FB. 

Nosotros estamos comprometidos con la salud y la bioseguridad, hemos hecho una campaña 100% digital hasta el final.",https://twitter.com/xhervas/status/1357515143857463297?s=20,Twitter,Positivo,Comunicación,Facebook Live,@xhervas
04-02-2021,El cierre de campaña de @xhervas es el más responsable de todos!,https://twitter.com/bemmanuel6989/status/1357514430272188416?s=20,Twitter,Positivo,Democracia,Cierre de campaña responsable,@bemmanuel6989
04-02-2021,"#CierreDeCampaña
#XavierEnSegundaVuelta
#EcuadorConXavier",https://twitter.com/xhervas/status/1357498874651422726?s=20,Twitter,Positivo,Comunicación,Facebook Live,@xhervas
04-02-2021,"#CierreDeCampaña
#XavierEnSegundaVuelta
#EcuadorConXavier",https://twitter.com/xhervas/status/1357498769936420864?s=20,Twitter,Positivo,Comunicación,Facebook Live,@xhervas
04-02-2021,#CierreDeCampaña #XavierEnSegundaVuelta #EcuadorConXavier,https://twitter.com/xhervas/status/1357498592718635012?s=20,Twitter,Positivo,Comunicación,Facebook Live,@xhervas
04-02-2021,#CierreDeCampaña #XavierEnSegundaVuelta #EcuadorConXavier,https://twitter.com/xhervas/status/1357498459205599232?s=20,Twitter,Positivo,Comunicación,Facebook Live,@xhervas
04-02-2021,Esa es la idea!! No vamos a defraudarlos.,https://twitter.com/xhervas/status/1357498317949837314?s=20,Twitter,Positivo,Juventud,Apoyo joven,@xhervas
04-02-2021,"Gracias por el re twitt @xhervas y su compromiso con el sector artístico, ya que es del que menos se habla y se toma en cuenta en cualquier proceso político, acá estaremos pendientes de que no quede solo en palabras, nosotros seguimos trabajando por y para el arte, saludos",https://twitter.com/taitamachine/status/1357498114354147334?s=20,Twitter,Positivo,Juventud,Apoyo joven,@taitamachine
04-02-2021,Asustados les veo,https://twitter.com/xhervas/status/1357498120070914051?s=20,Twitter,Positivo,Juventud,Apoyo ciudadano,@xhervas
04-02-2021,"Quienes subestiman a Xavier, tranquilos que el domingo veremos el alcance de su crecimiento ¿Y si supera el 10% o si llega al 20%?

¿Y si Don Guillermo baja de 20%?

Estará interesante la jornada del 7 de febrero. Lo único claro es que Xavier o Yaku pueden ganar a Arauz.",https://twitter.com/SalimZaidan/status/1357497785281630210?s=20,Twitter,Negativo,Comunicación,Crecimiento Hervas,@SalimZaidan
04-02-2021,Esa es la idea,https://twitter.com/xhervas/status/1357497840814219264?s=20,Twitter,Positivo,Juventud,Apoyo digital,@xhervas
04-02-2021,Gracias por no hacer mitines con miles de personas y hacer un evento grabado digital.,https://twitter.com/carlosoporto/status/1357497622345494535?s=20,Twitter,Positivo,Juventud,Apoyo digital,@carlosoporto
04-02-2021,"#CierreDeCampaña
#XavierEnSegundaVuelta
#EcuadorConXavier",https://twitter.com/xhervas/status/1357496441384685576?s=20,Twitter,Positivo,Comunicación,Facebook Live,@xhervas
04-02-2021,"#CierreDeCampaña
#XavierEnSegundaVuelta
#EcuadorConXavier",https://twitter.com/xhervas/status/1357496316998336512?s=20,Twitter,Positivo,Comunicación,Facebook Live,@xhervas
04-02-2021,"#CierreDeCampaña
#XavierEnSegundaVuelta
#EcuadorConXavier",https://twitter.com/xhervas/status/1357496147565301760?s=20,Twitter,Positivo,Comunicación,Facebook Live,@xhervas
04-02-2021,"#CierreDeCampaña
#XavierEnSegundaVuelta
#EcuadorConXavier",https://twitter.com/xhervas/status/1357495970766999554?s=20,Twitter,Positivo,Comunicación,Facebook Live,@xhervas
04-02-2021,"#CierreDeCampaña
#XavierEnSegundaVuelta
#EcuadorConXavier",https://twitter.com/xhervas/status/1357495894522920961?s=20,Twitter,Positivo,Comunicación,Facebook Live,@xhervas
04-02-2021,"#CierreDeCampaña
#XavierEnSegundaVuelta
#EcuadorConXavier",https://twitter.com/xhervas/status/1357493382143234050?s=20,Twitter,Positivo,Comunicación,Facebook Live,@xhervas
04-02-2021,"#CierreDeCampaña
#XavierEnSegundaVuelta
#EcuadorConXavier",https://twitter.com/xhervas/status/1357493211007180800?s=20,Twitter,Positivo,Comunicación,Facebook Live,@xhervas
04-02-2021,"#CierreDeCampaña
#XavierEnSegundaVuelta
#EcuadorConXavier",https://twitter.com/xhervas/status/1357492902180626434?s=20,Twitter,Positivo,Comunicación,Facebook Live,@xhervas
04-02-2021,"#CierreDeCampaña
#XavierEnSegundaVuelta
#EcuadorConXavier",https://twitter.com/xhervas/status/1357491467447599106?s=20,Twitter,Positivo,Comunicación,Facebook Live,@xhervas
04-02-2021,"#CierreDeCampaña
#XavierEnSegundaVuelta
#EcuadorConXavier",https://twitter.com/xhervas/status/1357491319585800194?s=20,Twitter,Positivo,Comunicación,Facebook Live,@xhervas
04-02-2021,Meme,https://twitter.com/JhanAymara/status/1357474366477451268?s=20,Twitter,Positivo,Juventud,Apoyo joven,@JhanAymara
04-02-2021,(Emoji),https://twitter.com/xhervas/status/1357462293064388608?s=20,Twitter,Positivo,Comunicación,Crecimiento Hervas,@xhervas
04-02-2021,"Al momento Empate Técnico entre @LassoGuillermo y @ecuarauz, un gran porcentaje de indecisos y @xhervas sube como la espuma, en estos días el #VotoBlando definirá la segunda vuelta. ¿Habrá sorpresas?",https://twitter.com/FerRodriguezPaz/status/1357136295483564033?s=20,Twitter,Positivo,Comunicación,Crecimiento Hervas,@FerRodriguezPaz
04-02-2021,Que voten por mí dice!,https://twitter.com/xhervas/status/1357453267538690048?s=20,Twitter,Positivo,Democracia,Voto por Hervas,@xhervas
04-02-2021,"

#EcuadorConXavier 
#XavierEnSegundaVuelta",https://twitter.com/xhervas/status/1357451651561500672?s=20,Twitter,Positivo,Comunicación,Facebook Live,@xhervas
04-02-2021,"El domingo voy con a votar con fe, por una propuesta con sentido y digna para todos, capaz no ganes pero mi conciencia estará tranquila .",https://twitter.com/KARIELY84/status/1357439175105130496?s=20,Twitter,Positivo,Democracia,Voto por Hervas,@KARIELY84
04-02-2021,Respondiendo a @ramiroaguilart @yakuperezg y 2 másLa sorpresa es @xhervas el nuevo ave fénix,https://twitter.com/karinarengifo3/status/1357449755434098691?s=20,Twitter,Positivo,Democracia,Voto por Hervas,@karinarengifo3
04-02-2021,"Conversa con tus amigos, con tus compas de trabajo, con tu familia, con tus vecinos, con tus compas de la u, con tus profes, con tus clientes, saquen sus conclusiones.

Multiplica el mensaje ""Votar por el mejor"". Por nuestro país.

VOTA POR @xhervas Presidente!!
Vota",https://twitter.com/PacoSevillaC/status/1357449573648728065?s=20,Twitter,Positivo,Democracia,Voto por Hervas,@PacoSevillaC
04-02-2021,No puedo votar y estoy tratando de que mi familia vote por usted.,https://twitter.com/itsDanna_Garcia/status/1357446899368923136?s=20,Twitter,Positivo,Democracia,Voto por Hervas,@itsDanna_Garcia
04-02-2021,#XavierHervasPresidente #EcuadorConXavier #Hervas #XavierEnSegundaVuelta,https://twitter.com/MaElenaGalvez/status/1357406517251694599?s=20,Twitter,Positivo,Democracia,Voto por Hervas,@MaElenaGalvez
04-02-2021,"Solo por contarles que de los 16, el único que madrugó fue Xavier",https://twitter.com/xhervas/status/1357432215253225473?s=20,Twitter,Positivo,Democracia,Madrugar,@GodInEcuador
04-02-2021,Votar por Lasso es el equivalente a ganar el primera vuelta y perder en la segunda. Votar por @xhervas es ganar en las dos. En vez de seguir repitiendo que no tiene opción debería hacer conciencia para que todos votemos por él.,https://twitter.com/christiansilv4/status/1357382978305994752?s=20,Twitter,Positivo,Democracia,Voto por Hervas,@christiansilv4
04-02-2021,"Tu candidato: 

Mi candidato: 
@xhervas #EcuadorConXavier",https://twitter.com/Malu_CNoise/status/1357381504305754113?s=20,Twitter,Positivo,Juventud,Apoyo joven,@Malu_CNoise
04-02-2021,Anotado! Citar Tweet,https://twitter.com/xhervas/status/1357362112096575490?s=20,Twitter,Positivo,Democracia,Voto por Hervas,@Malu_CNoise
04-02-2021,"Un hospital nuevo para Manta
Unidad de Quemados
Un hospital de niños en Manabi
(A los manabitas nos toca viajar a Guayaquil o Quito para ser atendidos porque estas especialidades y equipos que no hay en la provincia)
Garantía de vacunas
Un centro médico para la mujer",https://twitter.com/jonvel00/status/1357316841807429634?s=20,Twitter,Positivo,Salud,Hospitales nuevos,@xhervas
04-02-2021,"No dejes que te controlen con miedo. Votemos con ilusión y optimismo. No se trata de votar en contra de alguien, sino de votar a favor del Ecuador. Si nos organizamos, ganamos todos. #Atrévete #SomosGenteNueva 

#EcuadorConXavier",https://twitter.com/xhervas/status/1357355028349075459?s=20,Twitter,Positivo,Democracia,Voto por Hervas,@xhervas
04-02-2021,"En 3 días vamos a reactivar el país generando empleo y oportunidades para todos! 

#EcuadorConXavier 
#Atrévete #SomosGenteNueva",https://twitter.com/xhervas/status/1357349834089353223?s=20,Twitter,Positivo,Empleo,Propuestas y soluciones reales,@xhervas
04-02-2021,"#EcuadorConXavier 
#Atrévete #SomosGenteNueva",https://twitter.com/xhervas/status/1357345992727621633?s=20,Twitter,Positivo,Democracia,Llegar a segunda vuelta,@xhervas
04-02-2021,"Mira tú!! En un grupo de FB random de Manabí con más de 14 mil personas y esto pasa en una encuesta. No importa la cantidad de voto, loco es Manabí!! y mira como le están hechando el ojo a @xhervas",https://twitter.com/ECPoliti/status/1357281698346590210?s=20,Twitter,Positivo,Comunicación,Facebook Live,@ECPoliti
04-02-2021,"Estuvo con nosotros el candidato presidencial por la @ID12Ecuador, Xavier Hervas @xhervas. Plantea la necesidad de que la ciudadanía abandone los extremos políticos, sobre todo la izquierda corrupta aseguró @LaUnica945 @e6vasquez @ECNoticias2","
https://twitter.com/Elimpactoinform/status/1357299880021151745?s=20",Twitter,Positivo,Comunicación,Entrevista,@Elimpactoinform
03-02-2021,"Votare por Hervas, ojalá no haya tomado una mala decisión, pero siento que es la mejor opción entre tanto socialismos tonto.",https://twitter.com/misamisa_el/status/1357027036561293315?s=20,Twitter,Positivo,Democracia,Voto por Hervas,@misamisa_el
03-02-2021,"#MinutoElectoral | Xavier Hervas se desmarca de Romo, Roldán y Granda y acusa a Lasso y Correa de combatirlo por su crecimiento en las encuestas https://bit.ly/MinElectoral

#Elecciones2021Ec",https://twitter.com/revistaPlanV/status/1357172985103278080?s=20,Twitter,Positivo,Comunicación,Medios,@revistaPlanV
03-02-2021,"Sin ninguna influencia económica ni política, esa participación ciudadana para conversar de temas de interés de manera abierta y objetiva es lo que buscamos recuperar 

#XavierEnSegundaVuelta 
#EcuadorConXavier",https://twitter.com/xhervas/status/1357175765389959170?s=20,Twitter,Positivo,Comunicación,Fenómeno Hervas,@xhervas
03-02-2021,Asustados los veo,https://twitter.com/xhervas/status/1357175591947100161?s=20,Twitter,Positivo,Democracia,Politiqueros,@xhervas
03-02-2021,Atrévete!,https://twitter.com/xhervas/status/1357158547516227587?s=20,Twitter,Positivo,Democracia,Atrévete,@xhervas
03-02-2021,"Mañana no se pierdan nuestro cierre de campaña por FB Live.

Activémonos todo el día con frases y publicaciones de apoyo 

Vamos a generar tendencia. Gracias por ser parte de la gente nueva que va a cambiar el país. 

#XavierEnSegundaVuelta
#EcuadorConXavier 
#Atrévete",https://twitter.com/xhervas/status/1357157739957542912?s=20,Twitter,Positivo,Comunicación,Facebook Live,@xhervas
03-02-2021,"A 4 días de las elecciones, al fin decidí mi voto. Este será por @xhervas, de paso que influí en la decisión de mi esposo. Dos votos más, si pueden hacer la diferencia. Voto responsable, lo necesita.",https://twitter.com/maryfer_68/status/1357151613908115456?s=20,Twitter,Positivo,Democracia,Voto por Hervas,@maryfer_68
03-02-2021,"Si bien es una comparación lejana, pero Pedro Palacios acá lo apodaron el alcalde de Facebook y terminó ganado la Alcaldía en 2019 en Cuenca, no asomaba ni en el top 4 de las encuestas. Quien sabe y nuevamente se repita eso del Outsider.",https://twitter.com/elfulero/status/1357149937356709888?s=20,Twitter,Positivo,Democracia,Voto por Hervas,@elfulero
03-02-2021,Si gana @xhervas me meto al gym.,https://twitter.com/ivanna_meh/status/1357149473990967299?s=20,Twitter,Positivo,Democracia,Voto por Hervas,@ivanna_meh
03-02-2021,"Esta semana he recorrido varias provincias, y lo que siento y veo en las calles es lo mismo que refleja la data del Internet. Esto ya no lo para nadie. #EcuadorConXavier 

#Atrévete #SomosGenteNueva",https://twitter.com/xhervas/status/1357145482049564675?s=20,Twitter,Positivo,Juventud,Campaña en territorio,@xhervas
03-02-2021,De eso se trata. De escuchar. Conocer las necesidades y carencias de cada sector para diseñar soluciones.,https://twitter.com/xhervas/status/1357143186121064450?s=20,Twitter,Positivo,Comunicación,Diseñar soluciones,@xhervas
03-02-2021,"El año pasado me invitaron a participar de #CaeDondeElXavi, un espacio para conversar con el candidato @xhervas. Lo que más me impresionó fue que nunca trató de convencernos de nada. Se sentó ahí a escucharnos, a tomar notas. Poca campaña, mucha empatía. 1/2",https://twitter.com/Malu_CNoise/status/1357141892929105920?s=20,Twitter,Positivo,Comunicación,Conversar con Hervas,@Malu_CNoise
03-02-2021,"En una encuesta que hizo una muy reconocida página de la ciudad de Cuenca llamada @Cuenca4Rios la intención del voto dejo estos resultados. El candidato @xhervas lidera ampliamente, alrededor de 5mil personas participaron de la encuesta.
Foto tomada de @Cuenca4Rios en Facebook.",https://twitter.com/SebsbravoBravo/status/1357133216004644864?s=20,Twitter,Positivo,Democracia,Lidera intención de voto,@SebsbravoBravo
03-02-2021,Y seguimos creciendo hasta el Domingo saludos !! @xhervas el próximo fin de semana cambiamos la historia de nuestro Ecuador,https://twitter.com/antonioramyrezs/status/1357101569150504966?s=20,Twitter,Positivo,Comunicación,Crecimiento Hervas,@antonioramyrezs
03-02-2021,Por el momento mi voto es para el candidato @xhervas,https://twitter.com/Pancho_37/status/1357123816032468993?s=20,Twitter,Positivo,Democracia,Voto por Hervas,@Pancho_37
03-02-2021,Sabes que los jovenes de 18 a 25 años representamos más del 40 % de la población electoral? Y que la mayoría vamos a votar por Hervas? Me imagino que no,https://twitter.com/fernandoGDO1/status/1357123198840627200?s=20,Twitter,Positivo,Juventud,Voto por Hervas,@fernandoGDO1
03-02-2021,(foto),https://twitter.com/MeykyuEC/status/1357117970556846080?s=20,Twitter,Negativo,Campaña sucia,Rafael Correa ataca a Hervas,@MeykyuEC
03-02-2021,"Los jóvenes están hartos de eso, hoy en mi clase de 42 alumnos de una universidad pública en Quito más de la mitad van por tu propuesta.",https://twitter.com/RocotoStar/status/1357117067896512512?s=20,Twitter,Positivo,Juventud,Voto por Hervas,@RocotoStar
03-02-2021,"@LassoGuillermo, gracias por contarnos como baja en las encuestas 

Esto nos da la razón: solo nosotros podemos ganarle al correísmo en 2da vuelta. #Atrévete 

#EcuadorConXavier
#SomosGenteNueva",https://twitter.com/xhervas/status/1357111282185428997?s=20,Twitter,Positivo,Ideología,Podemos ganarle al correísmo,@xhervas
03-02-2021,Excelente aclaración! @xhervas a segunda vuelta!,https://twitter.com/pabloto/status/1357100511623864320?s=20,Twitter,Positivo,Campaña sucia,Noticias falsas,@pabloto
03-02-2021,"Me preguntan:
- Por quién vas a votar?
- Por @xhervas
- No desperdicies el voto, hazlo por @LassoGuillermo
- No me gusta
- A nosotros tampoco pero no hay que dejarle ganar al @ecuarauz
- O sea tengo que votar por alguien que no me gusta?, si uds piensan así allá uds, yo no.",https://twitter.com/SantiagoOrtizN/status/1357045720906407945?s=20,Twitter,Positivo,Juventud,Voto por Hervas,@SantiagoOrtizN
03-02-2021,"#EstanDesesperados 
- María Paula Romo llegó a la Asamblea con @MashiRafael.
- Según declaraciones del mismo @LassoGuillermo, ella era su contraparte con el Gobierno de @Lenin. 
Dejemos las mentiras por favor y hagamos una campaña de propuestas.",https://twitter.com/xhervas/status/1357094791700488192?s=20,Twitter,Negativo,Campaña sucia,Noticias falsas,@xhervas
03-02-2021,"#HOY #20h00 

No te pierdas el segmento especial por las elecciones que @jalaldubois y @rpadpre traen para ustedes en #dealevayafondo 

@xhervas @pjfreile @juanfervelasco @yakuperezg 

#eleccionespresidenciales2021 #elecciones2021ec #entrevistasecuador #Ecuador #Entrevistas",https://twitter.com/IngobernablesEC/status/1357077248369717251?s=20,Twitter,Positivo,Comunicación,Entrevista,@IngobernablesEC
03-02-2021,"Excelente timing. Lanzamientos como éste alimentan a la producción cultural local, justo cuando estamos por implementar políticas para la visibilización y difusión de nuestros productos artísticos en el exterior. 

Y el 07 atrévete a ser parte de una nueva historia

#Atrévete",https://twitter.com/xhervas/status/1357075335871934464?s=20,Twitter,Positivo,Juventud,Apoyo joven,@xhervas
03-02-2021,"ATENCIÓN | Debido al masivo apoyo ciudadano que hemos tenido en los últimos días, habilitamos un nuevo Whatsapp para seguir en contacto contigo.

¡Gracias por unirte a la gente nueva!
Cada día somos más",https://twitter.com/xhervas/status/1357071878276456449?s=20,Twitter,Positivo,Comunicación,Canal de WhatsApp,@xhervas
03-02-2021,"En mi familia votamos 18 (6 facultativos) y ya logré hacerles decidir por un voto responsable y así noten que la mejor opción para presidente es @xhervas.
Cuente con nuestro voto futuro presidente.",https://twitter.com/dado_quezada/status/1357065399674765314?s=20,Twitter,Positivo,Ideología,Voto por Hervas,@dado_quezada
03-02-2021,Todo aporta!! Vamos!!,https://twitter.com/xhervas/status/1357063449264730115?s=20,Twitter,Positivo,Juventud,Voto por Hervas,@xhervas
03-02-2021,"Por eso, gracias por decirlo @CarlosVerareal : Ni ayer ni hoy el banquero les gana. Es hora de apostar por #GenteNueva.",https://twitter.com/xhervas/status/1357059827105755137?s=20,Twitter,Positivo,Democracia,Voto por Hervas,@xhervas
03-02-2021,(emoji),https://twitter.com/xhervas/status/1357050866981875713?s=20,Twitter,Positivo,Democracia,Voto por Hervas,@xhervas
03-02-2021,"La vieja política enfadada e indignada porque un ciudadano normal les está quitando protagonismo. Tienen miedo, no pueden ver que un ciudadano como cualquier otro les mueva la silla.

#EstanDesesperados 
#EcuadorConXavier",https://twitter.com/xhervas/status/1357046218279555079?s=20,Twitter,Neutral,Ideología,Vieja política indignada,@xhervas
03-02-2021,"Ahora es el momento de cambiar la política de siempre. Construyamos una nueva historia. La decisión está en tus manos, está en juego el futuro del país. 

#EcuadorConXavier 
#Atrévete #SomosGenteNueva",https://twitter.com/xhervas/status/1357042694254710785?s=20,Twitter,Positivo,Ideología,Cambiar la política por siempre,@xhervas
03-02-2021,"Primer candidato presidencial que leyó y se pronuncia sobre la carta abierta de los becarios ecuatorianos, gracias por el tiempo y el de su equipo de trabajo por incluir en su plan de gobierno la importancia de la educación superior he igual para cada joven de la patria.",https://twitter.com/poetikemo/status/1357040740015214594?s=20,Twitter,Positivo,Educación,Becarios,@poetikemo
07-02-2021,"No permitiremos que un vocal como Enrique Pita, de forma aislada y arbitraria; recibiendo órdenes del banquero, pretenda alterar la voluntad del pueblo ecuatoriano. Pita lo decía abiertamente: Lasso le pidió autorización para proponer su nombre y llegar al CNE. Aquí la prueba.",https://twitter.com/yakuperezg/status/1358624478205468673?s=20,Twitter,Negativo,Fraude,Fraude Conteo Rápido,@yakuperezg
07-02-2021,"Según el reglamento aprobado por el mismo CNE, los resultados del conteo rápido se conocerían una vez que se hayan escrutado los votos de esas juntas y estén oficializados por el CNE antes de su divulgación y la muestra sea estable. Ahora nos quieren robar
https://eluniverso.com/noticias/2021/",https://twitter.com/yakuperezg/status/1358616305465765891?s=20,Twitter,Negativo,Fraude,Fraude Conteo Rápido,@yakuperezg
07-02-2021,"Esta noche si es necesario dormiremos en las afueras del CNE para vigilar que se respete la decisión de los ecuatorianos. El pueblo nos dio su respaldo y en los resultados oficiales ha quedado más que demostrado.

#YakuPresidente
#YakuPower",https://twitter.com/yakuperezg/status/1358607618374328320?s=20,Twitter,Negativo,Fraude,Fraude Conteo Rápido,@yakuperezg
07-02-2021,"¡Estamos en segunda vuelta! La voz del pueblo se respeta . 

#YakuPresidente 
#ClaroQueSePuede 
#YakuPower",https://twitter.com/yakuperezg/status/1358601713888989184?s=20,Twitter,Positivo,Democracia,Estamos en segunda vuelta,@yakuperezg
